CalendarDate,Link,Day,Week,Year,Team,Opp,Site,Q1,Q2,Q3,Q4,Final,Line,Total,SUm,ATSm,OUm,DPS,DPA,SUr,ATSr,OUr,ot
"Dec 26, 1999",,Sunday,16,1999,Cardinals,Falcons,away,0-7,14-13,0-7,0-10,14-37,2.0,40.0,-23,-21.0,11.0,-5.0,16.0,L,L,O,0
"Dec 26, 1999",,Sunday,16,1999,Ravens,Bengals,home,7-0,9-0,0-0,6-0,22-0,-7.0,45.5,22,15.0,-23.5,-4.2,-19.2,W,W,U,0
"Dec 26, 1999",,Sunday,16,1999,Bengals,Ravens,away,0-7,0-9,0-0,0-6,0-22,7.0,45.5,-22,-15.0,-23.5,-19.2,-4.2,L,L,U,0
"Dec 26, 1999",,Sunday,16,1999,Browns,Colts,home,7-0,7-13,14-6,0-10,28-29,13.0,40.5,-1,12.0,16.5,14.2,2.2,L,W,O,0
"Dec 26, 1999",,Sunday,16,1999,Colts,Browns,away,0-7,13-7,6-14,10-0,29-28,-13.0,40.5,1,-12.0,16.5,2.2,14.2,W,L,O,0
"Dec 26, 1999",,Sunday,16,1999,Patriots,Bills,home,0-3,3-0,0-0,7-7,10-13,3.0,36.0,-3,0.0,-13.0,-6.5,-6.5,L,P,U,1
"Dec 26, 1999",,Sunday,16,1999,Bills,Patriots,away,3-0,0-3,0-0,7-7,13-10,-3.0,36.0,3,0.0,-13.0,-6.5,-6.5,W,P,U,1
"Dec 26, 1999",,Sunday,16,1999,Giants,Vikings,home,3-0,3-14,3-7,8-13,17-34,2.0,42.0,-17,-15.0,9.0,-3.0,12.0,L,L,O,0
"Dec 26, 1999",,Sunday,16,1999,Vikings,Giants,away,0-3,14-3,7-3,13-8,34-17,-2.0,42.0,17,15.0,9.0,12.0,-3.0,W,W,O,0
"Dec 26, 1999",,Sunday,16,1999,Steelers,Panthers,home,10-7,13-13,0-0,7-0,30-20,3.0,40.5,10,13.0,9.5,11.2,-1.8,W,W,O,0
"Dec 26, 1999",,Sunday,16,1999,Panthers,Steelers,away,7-10,13-13,0-0,0-7,20-30,-3.0,40.5,-10,-13.0,9.5,-1.8,11.2,L,L,O,0
"Dec 26, 1999",,Sunday,16,1999,Chargers,Raiders,home,0-10,13-0,0-10,10-0,23-20,3.0,37.5,3,6.0,5.5,5.8,-0.2,W,W,O,0
"Dec 26, 1999",,Sunday,16,1999,Raiders,Chargers,away,10-0,0-13,10-0,0-10,20-23,-3.0,37.5,-3,-6.0,5.5,-0.2,5.8,L,L,O,0
"Dec 26, 1999",,Sunday,16,1999,Seahawks,Chiefs,home,10-0,7-7,6-7,0-0,23-14,-3.0,42.5,9,6.0,-5.5,0.2,-5.8,W,W,U,0
"Dec 26, 1999",,Sunday,16,1999,Chiefs,Seahawks,away,0-10,7-7,7-6,0-0,14-23,3.0,42.5,-9,-6.0,-5.5,-5.8,0.2,L,L,U,0
"Dec 26, 1999",,Sunday,16,1999,Fortyniners,Redskins,home,7-0,6-7,7-3,0-10,20-26,7.0,48.5,-6,1.0,-2.5,-0.8,-1.8,L,W,U,1
"Dec 26, 1999",,Sunday,16,1999,Redskins,Fortyniners,away,0-7,7-6,3-7,10-0,26-20,-7.0,48.5,6,-1.0,-2.5,-1.8,-0.8,W,L,U,1
"Dec 26, 1999",,Sunday,16,1999,Rams,Bears,home,0-0,17-0,14-6,3-6,34-12,-9.0,46.5,22,13.0,-0.5,6.2,-6.8,W,W,U,0
"Dec 26, 1999",,Sunday,16,1999,Bears,Rams,away,0-0,0-17,6-14,6-3,12-34,9.0,46.5,-22,-13.0,-0.5,-6.8,6.2,L,L,U,0
"Dec 26, 1999",,Sunday,16,1999,Buccaneers,Packers,home,3-0,6-10,7-0,13-0,29-10,-3.0,39.0,19,16.0,0.0,8.0,-8.0,W,W,P,0
"Dec 26, 1999",,Sunday,16,1999,Packers,Buccaneers,away,0-3,10-6,0-7,0-13,10-29,3.0,39.0,-19,-16.0,0.0,-8.0,8.0,L,L,P,0
"Dec 26, 1999",,Sunday,16,1999,Titans,Jaguars,home,7-0,17-7,14-7,3-0,41-14,3.0,38.5,27,30.0,16.5,23.2,-6.8,W,W,O,0
"Dec 26, 1999",,Sunday,16,1999,Jaguars,Titans,away,0-7,7-17,7-14,0-3,14-41,-3.0,38.5,-27,-30.0,16.5,-6.8,23.2,L,L,O,0
"Dec 25, 1999",,Saturday,16,1999,Lions,Broncos,home,0-0,0-0,0-10,7-7,7-17,-4.0,43.5,-10,-14.0,-19.5,-16.8,-2.8,L,L,U,0
"Dec 25, 1999",,Saturday,16,1999,Broncos,Lions,away,0-0,0-0,10-0,7-7,17-7,4.0,43.5,10,14.0,-19.5,-2.8,-16.8,W,W,U,0
"Dec 24, 1999",,Friday,16,1999,Saints,Cowboys,home,10-0,0-7,7-17,14-0,31-24,9.0,37.5,7,16.0,17.5,16.8,0.8,W,W,O,0
"Dec 24, 1999",,Friday,16,1999,Cowboys,Saints,away,0-10,7-0,17-7,0-14,24-31,-9.0,37.5,-7,-16.0,17.5,0.8,16.8,L,L,O,0
"Dec 20, 1999",,Monday,15,1999,Vikings,Packers,home,0-0,10-13,7-0,7-7,24-20,-5.0,49.0,4,-1.0,-5.0,-3.0,-2.0,W,L,U,0
"Dec 20, 1999",,Monday,15,1999,Packers,Vikings,away,0-0,13-10,0-7,7-7,20-24,5.0,49.0,-4,1.0,-5.0,-2.0,-3.0,L,W,U,0
"Dec 19, 1999",,Sunday,15,1999,Cardinals,Bills,home,0-14,14-0,0-3,7-14,21-31,3.0,37.5,-10,-7.0,14.5,3.8,10.8,L,L,O,0
"Dec 19, 1999",,Sunday,15,1999,Bills,Cardinals,away,14-0,0-14,3-0,14-7,31-21,-3.0,37.5,10,7.0,14.5,10.8,3.8,W,W,O,0
"Dec 19, 1999",,Sunday,15,1999,Ravens,Saints,home,3-0,14-0,0-0,14-8,31-8,-9.0,41.0,23,14.0,-2.0,6.0,-8.0,W,W,U,0
"Dec 19, 1999",,Sunday,15,1999,Saints,Ravens,away,0-3,0-14,0-0,8-14,8-31,9.0,41.0,-23,-14.0,-2.0,-8.0,6.0,L,L,U,0
"Dec 19, 1999",,Sunday,15,1999,Bears,Lions,home,0-3,14-0,7-0,7-7,28-10,3.0,37.5,18,21.0,0.5,10.8,-10.2,W,W,O,0
"Dec 19, 1999",,Sunday,15,1999,Lions,Bears,away,3-0,0-14,0-7,7-7,10-28,-3.0,37.5,-18,-21.0,0.5,-10.2,10.8,L,L,O,0
"Dec 19, 1999",,Sunday,15,1999,Browns,Jaguars,home,0-0,7-14,7-3,0-7,14-24,14.0,38.0,-10,4.0,0.0,2.0,-2.0,L,W,P,0
"Dec 19, 1999",,Sunday,15,1999,Jaguars,Browns,away,0-0,14-7,3-7,7-0,24-14,-14.0,38.0,10,-4.0,0.0,-2.0,2.0,W,L,P,0
"Dec 19, 1999",,Sunday,15,1999,Cowboys,Jets,home,0-6,14-7,7-6,0-3,21-22,-5.0,36.0,-1,-6.0,7.0,0.5,6.5,L,L,O,0
"Dec 19, 1999",,Sunday,15,1999,Jets,Cowboys,away,6-0,7-14,6-7,3-0,22-21,5.0,36.0,1,6.0,7.0,6.5,0.5,W,W,O,0
"Dec 19, 1999",,Sunday,15,1999,Broncos,Seahawks,home,14-7,3-7,6-3,7-13,36-30,-2.0,37.5,6,4.0,28.5,16.2,12.2,W,W,O,1
"Dec 19, 1999",,Sunday,15,1999,Seahawks,Broncos,away,7-14,7-3,3-6,13-7,30-36,2.0,37.5,-6,-4.0,28.5,12.2,16.2,L,L,O,1
"Dec 19, 1999",,Sunday,15,1999,Colts,Redskins,home,7-3,3-10,0-0,14-8,24-21,-7.0,51.5,3,-4.0,-6.5,-5.2,-1.2,W,L,U,0
"Dec 19, 1999",,Sunday,15,1999,Redskins,Colts,away,3-7,10-3,0-0,8-14,21-24,7.0,51.5,-3,4.0,-6.5,-1.2,-5.2,L,W,U,0
"Dec 19, 1999",,Sunday,15,1999,Dolphins,Chargers,home,3-0,3-3,0-0,6-6,12-9,-7.0,37.0,3,-4.0,-16.0,-10.0,-6.0,W,L,U,0
"Dec 19, 1999",,Sunday,15,1999,Chargers,Dolphins,away,0-3,3-3,0-0,6-6,9-12,7.0,37.0,-3,4.0,-16.0,-6.0,-10.0,L,W,U,0
"Dec 19, 1999",,Sunday,15,1999,Eagles,Patriots,home,10-0,7-6,7-3,0-0,24-9,4.0,36.5,15,19.0,-3.5,7.8,-11.2,W,W,U,0
"Dec 19, 1999",,Sunday,15,1999,Patriots,Eagles,away,0-10,6-7,3-7,0-0,9-24,-4.0,36.5,-15,-19.0,-3.5,-11.2,7.8,L,L,U,0
"Dec 19, 1999",,Sunday,15,1999,Raiders,Buccaneers,home,10-0,7-0,21-0,7-0,45-0,-1.0,36.0,45,44.0,9.0,26.5,-17.5,W,W,O,0
"Dec 19, 1999",,Sunday,15,1999,Buccaneers,Raiders,away,0-10,0-7,0-21,0-7,0-45,1.0,36.0,-45,-44.0,9.0,-17.5,26.5,L,L,O,0
"Dec 19, 1999",,Sunday,15,1999,Rams,Giants,home,3-0,7-0,7-3,14-7,31-10,-10.0,46.0,21,11.0,-5.0,3.0,-8.0,W,W,U,0
"Dec 19, 1999",,Sunday,15,1999,Giants,Rams,away,0-3,0-7,3-7,7-14,10-31,10.0,46.0,-21,-11.0,-5.0,-8.0,3.0,L,L,U,0
"Dec 19, 1999",,Sunday,15,1999,Titans,Falcons,home,14-7,6-7,0-3,10-0,30-17,-10.0,37.0,13,3.0,10.0,6.5,3.5,W,W,O,0
"Dec 19, 1999",,Sunday,15,1999,Falcons,Titans,away,7-14,7-6,3-0,0-10,17-30,10.0,37.0,-13,-3.0,10.0,3.5,6.5,L,L,O,0
"Dec 18, 1999",,Saturday,15,1999,Panthers,Fortyniners,home,17-10,7-0,10-7,7-7,41-24,-7.0,46.0,17,10.0,19.0,14.5,4.5,W,W,O,0
"Dec 18, 1999",,Saturday,15,1999,Fortyniners,Panthers,away,10-17,0-7,7-10,7-7,24-41,7.0,46.0,-17,-10.0,19.0,4.5,14.5,L,L,O,0
"Dec 18, 1999",,Saturday,15,1999,Chiefs,Steelers,home,7-10,14-3,7-0,7-6,35-19,-8.0,36.5,16,8.0,17.5,12.8,4.8,W,W,O,0
"Dec 18, 1999",,Saturday,15,1999,Steelers,Chiefs,away,10-7,3-14,0-7,6-7,19-35,8.0,36.5,-16,-8.0,17.5,4.8,12.8,L,L,O,0
"Dec 13, 1999",,Monday,14,1999,Jaguars,Broncos,home,0-7,17-7,0-3,10-7,27-24,-9.0,41.0,3,-6.0,10.0,2.0,8.0,W,L,O,0
"Dec 13, 1999",,Monday,14,1999,Broncos,Jaguars,away,7-0,7-17,3-0,7-10,24-27,9.0,41.0,-3,6.0,10.0,8.0,2.0,L,W,O,0
"Dec 12, 1999",,Sunday,14,1999,Bills,Giants,home,3-3,7-10,0-3,7-3,17-19,-8.0,36.5,-2,-10.0,-0.5,-5.2,4.8,L,L,U,0
"Dec 12, 1999",,Sunday,14,1999,Giants,Bills,away,3-3,10-7,3-0,3-7,19-17,8.0,36.5,2,10.0,-0.5,4.8,-5.2,W,W,U,0
"Dec 12, 1999",,Sunday,14,1999,Bengals,Browns,home,10-7,20-8,14-6,0-7,44-28,-7.0,42.0,16,9.0,30.0,19.5,10.5,W,W,O,0
"Dec 12, 1999",,Sunday,14,1999,Browns,Bengals,away,7-10,8-20,6-14,7-0,28-44,7.0,42.0,-16,-9.0,30.0,10.5,19.5,L,L,O,0
"Dec 12, 1999",,Sunday,14,1999,Cowboys,Eagles,home,7-3,6-0,7-0,0-7,20-10,-8.0,35.0,10,2.0,-5.0,-1.5,-3.5,W,W,U,0
"Dec 12, 1999",,Sunday,14,1999,Eagles,Cowboys,away,3-7,0-6,0-7,7-0,10-20,8.0,35.0,-10,-2.0,-5.0,-3.5,-1.5,L,L,U,0
"Dec 12, 1999",,Sunday,14,1999,Packers,Panthers,home,7-3,7-7,7-14,10-9,31-33,-7.0,43.5,-2,-9.0,20.5,5.8,14.8,L,L,O,0
"Dec 12, 1999",,Sunday,14,1999,Panthers,Packers,away,3-7,7-7,14-7,9-10,33-31,7.0,43.5,2,9.0,20.5,14.8,5.8,W,W,O,0
"Dec 12, 1999",,Sunday,14,1999,Colts,Patriots,home,7-3,7-3,6-3,0-6,20-15,-7.0,46.5,5,-2.0,-11.5,-6.8,-4.8,W,L,U,0
"Dec 12, 1999",,Sunday,14,1999,Patriots,Colts,away,3-7,3-7,3-6,6-0,15-20,7.0,46.5,-5,2.0,-11.5,-4.8,-6.8,L,W,U,0
"Dec 12, 1999",,Sunday,14,1999,Chiefs,Vikings,home,14-0,7-14,0-7,10-7,31-28,-2.0,42.0,3,1.0,17.0,9.0,8.0,W,W,O,0
"Dec 12, 1999",,Sunday,14,1999,Vikings,Chiefs,away,0-14,14-7,7-0,7-10,28-31,2.0,42.0,-3,-1.0,17.0,8.0,9.0,L,L,O,0
"Dec 12, 1999",,Sunday,14,1999,Saints,Rams,home,6-7,8-17,0-3,0-3,14-30,11.0,47.0,-16,-5.0,-3.0,-4.0,1.0,L,L,U,0
"Dec 12, 1999",,Sunday,14,1999,Rams,Saints,away,7-6,17-8,3-0,3-0,30-14,-11.0,47.0,16,5.0,-3.0,1.0,-4.0,W,W,U,0
"Dec 12, 1999",,Sunday,14,1999,Jets,Dolphins,home,0-6,6-0,0-7,22-7,28-20,3.0,36.5,8,11.0,11.5,11.2,0.2,W,W,O,0
"Dec 12, 1999",,Sunday,14,1999,Dolphins,Jets,away,6-0,0-6,7-0,7-22,20-28,-3.0,36.5,-8,-11.0,11.5,0.2,11.2,L,L,O,0
"Dec 12, 1999",,Sunday,14,1999,Steelers,Ravens,home,10-7,0-3,7-21,7-0,24-31,-1.0,34.5,-7,-8.0,20.5,6.2,14.2,L,L,O,0
"Dec 12, 1999",,Sunday,14,1999,Ravens,Steelers,away,7-10,3-0,21-7,0-7,31-24,1.0,34.5,7,8.0,20.5,14.2,6.2,W,W,O,0
"Dec 12, 1999",,Sunday,14,1999,Seahawks,Chargers,home,3-10,6-3,7-0,0-6,16-19,-9.0,42.0,-3,-12.0,-7.0,-9.5,2.5,L,L,U,0
"Dec 12, 1999",,Sunday,14,1999,Chargers,Seahawks,away,10-3,3-6,0-7,6-0,19-16,9.0,42.0,3,12.0,-7.0,2.5,-9.5,W,W,U,0
"Dec 12, 1999",,Sunday,14,1999,Fortyniners,Falcons,home,7-0,12-0,0-7,7-0,26-7,3.0,42.0,19,22.0,-9.0,6.5,-15.5,W,W,U,0
"Dec 12, 1999",,Sunday,14,1999,Falcons,Fortyniners,away,0-7,0-12,7-0,0-7,7-26,-3.0,42.0,-19,-22.0,-9.0,-15.5,6.5,L,L,U,0
"Dec 12, 1999",,Sunday,14,1999,Buccaneers,Lions,home,0-10,7-0,2-3,14-3,23-16,-4.0,34.0,7,3.0,5.0,4.0,1.0,W,W,O,0
"Dec 12, 1999",,Sunday,14,1999,Lions,Buccaneers,away,10-0,0-7,3-2,3-14,16-23,4.0,34.0,-7,-3.0,5.0,1.0,4.0,L,L,O,0
"Dec 12, 1999",,Sunday,14,1999,Redskins,Cardinals,home,7-3,14-0,0-0,7-0,28-3,-5.0,46.5,25,20.0,-15.5,2.2,-17.8,W,W,U,0
"Dec 12, 1999",,Sunday,14,1999,Cardinals,Redskins,away,3-7,0-14,0-0,0-7,3-28,5.0,46.5,-25,-20.0,-15.5,-17.8,2.2,L,L,U,0
"Dec 09, 1999",,Thursday,14,1999,Titans,Raiders,home,0-0,0-0,7-7,14-7,21-14,-3.0,40.0,7,4.0,-5.0,-0.5,-4.5,W,W,U,0
"Dec 09, 1999",,Thursday,14,1999,Raiders,Titans,away,0-0,0-0,7-7,7-14,14-21,3.0,40.0,-7,-4.0,-5.0,-4.5,-0.5,L,L,U,0
"Dec 06, 1999",,Monday,13,1999,Buccaneers,Vikings,home,7-0,3-14,7-0,7-3,24-17,2.0,39.0,7,9.0,2.0,5.5,-3.5,W,W,O,0
"Dec 06, 1999",,Monday,13,1999,Vikings,Buccaneers,away,0-7,14-3,0-7,3-7,17-24,-2.0,39.0,-7,-9.0,2.0,-3.5,5.5,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Cardinals,Eagles,home,7-0,0-14,0-3,14-0,21-17,-7.0,37.0,4,-3.0,1.0,-1.0,2.0,W,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Eagles,Cardinals,away,0-7,14-0,3-0,0-14,17-21,7.0,37.0,-4,3.0,1.0,2.0,-1.0,L,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Falcons,Saints,home,7-3,14-3,14-0,0-6,35-12,-4.0,38.0,23,19.0,9.0,14.0,-5.0,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Saints,Falcons,away,3-7,3-14,0-14,6-0,12-35,4.0,38.0,-23,-19.0,9.0,-5.0,14.0,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Ravens,Titans,home,7-3,10-11,7-0,17-0,41-14,3.0,36.5,27,30.0,18.5,24.2,-5.8,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Titans,Ravens,away,3-7,11-10,0-7,0-17,14-41,-3.0,36.5,-27,-30.0,18.5,-5.8,24.2,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Panthers,Rams,home,0-14,7-7,7-0,7-13,21-34,7.0,49.0,-13,-6.0,6.0,0.0,6.0,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Rams,Panthers,away,14-0,7-7,0-7,13-7,34-21,-7.0,49.0,13,6.0,6.0,6.0,0.0,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Bears,Packers,home,7-0,6-21,6-0,0-14,19-35,4.0,45.0,-16,-12.0,9.0,-1.5,10.5,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Packers,Bears,away,0-7,21-6,0-6,14-0,35-19,-4.0,45.0,16,12.0,9.0,10.5,-1.5,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Bengals,Fortyniners,home,10-0,17-10,10-14,7-6,44-30,-3.0,45.0,14,11.0,29.0,20.0,9.0,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Fortyniners,Bengals,away,0-10,10-17,14-10,6-7,30-44,3.0,45.0,-14,-11.0,29.0,9.0,20.0,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Broncos,Chiefs,home,3-0,7-10,0-0,0-6,10-16,-3.0,38.5,-6,-9.0,-12.5,-10.8,-1.8,L,L,U,0
"Dec 05, 1999",,Sunday,13,1999,Chiefs,Broncos,away,0-3,10-7,0-0,6-0,16-10,3.0,38.5,6,9.0,-12.5,-1.8,-10.8,W,W,U,0
"Dec 05, 1999",,Sunday,13,1999,Lions,Redskins,home,0-3,20-7,0-7,13-0,33-17,-3.0,49.5,16,13.0,0.5,6.8,-6.2,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Redskins,Lions,away,3-0,7-20,7-0,0-13,17-33,3.0,49.5,-16,-13.0,0.5,-6.2,6.8,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Dolphins,Colts,home,3-17,7-7,14-7,10-6,34-37,-2.0,43.0,-3,-5.0,28.0,11.5,16.5,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Colts,Dolphins,away,17-3,7-7,7-14,6-10,37-34,2.0,43.0,3,5.0,28.0,16.5,11.5,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Patriots,Cowboys,home,3-3,3-0,0-0,7-3,13-6,-2.0,38.0,7,5.0,-19.0,-7.0,-12.0,W,W,U,0
"Dec 05, 1999",,Sunday,13,1999,Cowboys,Patriots,away,3-3,0-3,0-0,3-7,6-13,2.0,38.0,-7,-5.0,-19.0,-12.0,-7.0,L,L,U,0
"Dec 05, 1999",,Sunday,13,1999,Giants,Jets,home,17-0,10-7,7-0,7-21,41-28,2.0,34.0,13,15.0,35.0,25.0,10.0,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Jets,Giants,away,0-17,7-10,0-7,21-7,28-41,-2.0,34.0,-13,-15.0,35.0,10.0,25.0,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Raiders,Seahawks,home,3-0,14-7,7-7,6-7,30-21,1.0,41.0,9,10.0,10.0,10.0,0.0,W,W,O,0
"Dec 05, 1999",,Sunday,13,1999,Seahawks,Raiders,away,0-3,7-14,7-7,7-6,21-30,-1.0,41.0,-9,-10.0,10.0,0.0,10.0,L,L,O,0
"Dec 05, 1999",,Sunday,13,1999,Chargers,Browns,home,3-3,10-7,3-0,7-0,23-10,-7.0,38.0,13,6.0,-5.0,0.5,-5.5,W,W,U,0
"Dec 05, 1999",,Sunday,13,1999,Browns,Chargers,away,3-3,7-10,0-3,0-7,10-23,7.0,38.0,-13,-6.0,-5.0,-5.5,0.5,L,L,U,0
"Dec 02, 1999",,Thursday,13,1999,Jaguars,Steelers,home,0-3,6-0,7-3,7-0,20-6,-10.0,36.5,14,4.0,-10.5,-3.2,-7.2,W,W,U,0
"Dec 02, 1999",,Thursday,13,1999,Steelers,Jaguars,away,3-0,0-6,3-7,0-7,6-20,10.0,36.5,-14,-4.0,-10.5,-7.2,-3.2,L,L,U,0
"Nov 29, 1999",,Monday,12,1999,Fortyniners,Packers,home,0-0,3-10,0-7,0-3,3-20,6.0,40.0,-17,-11.0,-17.0,-14.0,-3.0,L,L,U,0
"Nov 29, 1999",,Monday,12,1999,Packers,Fortyniners,away,0-0,10-3,7-0,3-0,20-3,-6.0,40.0,17,11.0,-17.0,-3.0,-14.0,W,W,U,0
"Nov 28, 1999",,Sunday,12,1999,Ravens,Jaguars,home,10-0,3-7,3-0,7-23,23-30,7.0,36.0,-7,0.0,17.0,8.5,8.5,L,P,O,0
"Nov 28, 1999",,Sunday,12,1999,Jaguars,Ravens,away,0-10,7-3,0-3,23-7,30-23,-7.0,36.0,7,0.0,17.0,8.5,8.5,W,P,O,0
"Nov 28, 1999",,Sunday,12,1999,Bills,Patriots,home,3-0,7-0,7-0,0-7,17-7,-4.0,37.5,10,6.0,-13.5,-3.8,-9.8,W,W,U,0
"Nov 28, 1999",,Sunday,12,1999,Patriots,Bills,away,0-3,0-7,0-7,7-0,7-17,4.0,37.5,-10,-6.0,-13.5,-9.8,-3.8,L,L,U,0
"Nov 28, 1999",,Sunday,12,1999,Panthers,Falcons,home,3-0,17-14,7-0,7-14,34-28,-4.0,41.5,6,2.0,20.5,11.2,9.2,W,W,O,0
"Nov 28, 1999",,Sunday,12,1999,Falcons,Panthers,away,0-3,14-17,0-7,14-7,28-34,4.0,41.5,-6,-2.0,20.5,9.2,11.2,L,L,O,0
"Nov 28, 1999",,Sunday,12,1999,Browns,Titans,home,0-7,14-6,0-13,7-7,21-33,9.0,35.0,-12,-3.0,19.0,8.0,11.0,L,L,O,0
"Nov 28, 1999",,Sunday,12,1999,Titans,Browns,away,7-0,6-14,13-0,7-7,33-21,-9.0,35.0,12,3.0,19.0,11.0,8.0,W,W,O,0
"Nov 28, 1999",,Sunday,12,1999,Colts,Jets,home,7-6,3-0,0-0,3-0,13-6,-7.0,44.0,7,0.0,-25.0,-12.5,-12.5,W,P,U,0
"Nov 28, 1999",,Sunday,12,1999,Jets,Colts,away,6-7,0-3,0-0,0-3,6-13,7.0,44.0,-7,0.0,-25.0,-12.5,-12.5,L,P,U,0
"Nov 28, 1999",,Sunday,12,1999,Vikings,Chargers,home,0-7,28-0,7-17,0-3,35-27,-14.0,44.5,8,-6.0,17.5,5.8,11.8,W,L,O,0
"Nov 28, 1999",,Sunday,12,1999,Chargers,Vikings,away,7-0,0-28,17-7,3-0,27-35,14.0,44.5,-8,6.0,17.5,11.8,5.8,L,W,O,0
"Nov 28, 1999",,Sunday,12,1999,Giants,Cardinals,home,0-3,10-3,0-7,14-21,24-34,-6.0,33.5,-10,-16.0,24.5,4.2,20.2,L,L,O,0
"Nov 28, 1999",,Sunday,12,1999,Cardinals,Giants,away,3-0,3-10,7-0,21-14,34-24,6.0,33.5,10,16.0,24.5,20.2,4.2,W,W,O,0
"Nov 28, 1999",,Sunday,12,1999,Steelers,Bengals,home,3-14,10-10,7-3,0-0,20-27,-9.0,37.5,-7,-16.0,9.5,-3.2,12.8,L,L,O,0
"Nov 28, 1999",,Sunday,12,1999,Bengals,Steelers,away,14-3,10-10,3-7,0-0,27-20,9.0,37.5,7,16.0,9.5,12.8,-3.2,W,W,O,0
"Nov 28, 1999",,Sunday,12,1999,Raiders,Chiefs,home,3-0,10-10,21-10,0-17,34-37,-3.0,37.0,-3,-6.0,34.0,14.0,20.0,L,L,O,0
"Nov 28, 1999",,Sunday,12,1999,Chiefs,Raiders,away,0-3,10-10,10-21,17-0,37-34,3.0,37.0,3,6.0,34.0,20.0,14.0,W,W,O,0
"Nov 28, 1999",,Sunday,12,1999,Seahawks,Buccaneers,home,3-0,0-6,0-0,0-10,3-16,-5.0,36.5,-13,-18.0,-17.5,-17.8,0.2,L,L,U,0
"Nov 28, 1999",,Sunday,12,1999,Buccaneers,Seahawks,away,0-3,6-0,0-0,10-0,16-3,5.0,36.5,13,18.0,-17.5,0.2,-17.8,W,W,U,0
"Nov 28, 1999",,Sunday,12,1999,Rams,Saints,home,7-3,8-9,7-0,21-0,43-12,-14.0,47.0,31,17.0,8.0,12.5,-4.5,W,W,O,0
"Nov 28, 1999",,Sunday,12,1999,Saints,Rams,away,3-7,9-8,0-7,0-21,12-43,14.0,47.0,-31,-17.0,8.0,-4.5,12.5,L,L,O,0
"Nov 28, 1999",,Sunday,12,1999,Redskins,Eagles,home,3-0,7-3,7-0,0-14,20-17,-11.0,44.0,3,-8.0,-7.0,-7.5,0.5,W,L,U,1
"Nov 28, 1999",,Sunday,12,1999,Eagles,Redskins,away,0-3,3-7,0-7,14-0,17-20,11.0,44.0,-3,8.0,-7.0,0.5,-7.5,L,W,U,1
"Nov 25, 1999",,Thursday,12,1999,Cowboys,Dolphins,home,0-0,0-0,7-0,13-0,20-0,-1.0,37.5,20,19.0,-17.5,0.8,-18.2,W,W,U,0
"Nov 25, 1999",,Thursday,12,1999,Dolphins,Cowboys,away,0-0,0-0,0-7,0-13,0-20,1.0,37.5,-20,-19.0,-17.5,-18.2,0.8,L,L,U,0
"Nov 25, 1999",,Thursday,12,1999,Lions,Bears,home,7-0,14-7,0-3,0-7,21-17,-5.0,43.5,4,-1.0,-5.5,-3.2,-2.2,W,L,U,0
"Nov 25, 1999",,Thursday,12,1999,Bears,Lions,away,0-7,7-14,3-0,7-0,17-21,5.0,43.5,-4,1.0,-5.5,-2.2,-3.2,L,W,U,0
"Nov 22, 1999",,Monday,11,1999,Broncos,Raiders,home,10-0,5-7,0-11,6-3,27-21,-2.0,35.0,6,4.0,13.0,8.5,4.5,W,W,O,1
"Nov 22, 1999",,Monday,11,1999,Raiders,Broncos,away,0-10,7-5,11-0,3-6,21-27,2.0,35.0,-6,-4.0,13.0,4.5,8.5,L,L,O,1
"Nov 21, 1999",,Sunday,11,1999,Cardinals,Cowboys,home,0-7,3-0,7-0,3-2,13-9,2.0,35.0,4,6.0,-13.0,-3.5,-9.5,W,W,U,0
"Nov 21, 1999",,Sunday,11,1999,Cowboys,Cardinals,away,7-0,0-3,0-7,2-3,9-13,-2.0,35.0,-4,-6.0,-13.0,-9.5,-3.5,L,L,U,0
"Nov 21, 1999",,Sunday,11,1999,Bengals,Ravens,home,14-0,0-10,7-21,10-3,31-34,5.0,35.0,-3,2.0,30.0,16.0,14.0,L,W,O,0
"Nov 21, 1999",,Sunday,11,1999,Ravens,Bengals,away,0-14,10-0,21-7,3-10,34-31,-5.0,35.0,3,-2.0,30.0,14.0,16.0,W,L,O,0
